activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163561600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,65000.0,84.65,6.74,1.85,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,415000,1,1,3,5,1,NA,159,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4056,11.49,72800,141,1195,1323,54
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163506100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,31,1,2,1,2,25000.0,36.99,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,65000,1,1,3,5,1,NA,27,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,3,,,,1875,96.91,72800,55,382,844,72
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163543400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,3,0,2,1,2,1,2,1,2,55000.0,50.51,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,95000,1,1,3,5,1,NA,25,20%-<30%,9,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,3132,97.73,72800,81,1017,1470,72
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163573600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,55000.0,70.52,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,195000,1,1,3,5,1,NA,27,>60%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,1,1,6,,,,,1,6,,,7392,9,72800,42,688,1774,78
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163580700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,25000.0,93.99,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,225000,1,1,3,5,1,NA,63,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,4,,,,3484,15.82,72800,122,873,1283,78
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163509000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,75000.0,131.82,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,225000,1,1,3,5,1,NA,78,43,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,4,,,1975,88.71,72800,0,429,1425,76
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163550500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,55000.0,65.56,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,275000,1,1,3,5,1,NA,72,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,4030,9.11,72800,238,1259,1518,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163501900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,2 or more minority races,Female,5,0,2,2,1,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,50,NA,9,9,12,,,,,5,,,,,2,4,1,3,5,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,2490,95.94,72800,47,450,1129,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163574800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,1,2,1,2,55000.0,11.26,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,445000,1,1,3,5,1,NA,107,42,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,4588,11.16,72800,206,1244,1418,72
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163563400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,45000.0,83.68,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,345000,1,1,3,5,1,NA,160,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5019,22.39,72800,174,1459,1646,43
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163502600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,1,2,1,2,25000.0,25.0,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,2,NA,118,<20%,8,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,3321,98.58,72800,31,870,1763,67
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163534400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,2,25000.0,83.53,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,25000,1,1,3,5,1,NA,24,>60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,1474,99.12,72800,32,283,993,78
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163576500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,5,0,2,1,4,2,2,1,2,35000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,93,NA,9,9,2,,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,3901,17.3,72800,187,1321,1486,68
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163502000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,25000.0,57.38,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,1,NA,40,30%-<36%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,1858,96.34,72800,66,575,1021,71
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163500900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,125000.0,116.04,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,59,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,4,5,9,,3706,98,72800,37,586,1643,74
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163518000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,2,2,2,1,2,255000.0,117.11,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,335000,1,1,3,5,1,NA,165,36,9,8,1,11,14,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,4,,,,2280,71.97,72800,170,298,612,74
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163564800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,55000.0,48.18,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,295000,1,1,3,5,1,NA,104,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,9,,,,4819,34.68,72800,162,1527,1629,37
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163587000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,185000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,235000,1,1,3,5,1,NA,17,>60%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,1,3,,,4008,29.59,72800,113,1052,1445,42
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163583200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,4,1,2,1,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,10,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2924,22.98,72800,82,619,1109,60
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163557500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,105000.0,77.42,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,315000,1,1,3,5,1,NA,66,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,3922,10.66,72800,155,1497,1514,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163553100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,1,1,2,2,2,135000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,30,>60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,3,,,,,1,,,,1295,94.21,72800,52,469,913,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163523200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,3,0,2,1,1,1,2,2,2,155000.0,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,165000,1,1,3,5,2,NA,50,49,1,10,1,14,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,7,,,,4,,,,3247,87.5,72800,71,641,1140,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163526400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,4,1,2,1,2,55000.0,84.29,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,75000,1,2,3,5,1,NA,26,>60%,8,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,1417,94.85,72800,84,205,556,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163580100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,63.17,6.74,1.05,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,275000,1,1,3,5,1,NA,143,30%-<36%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,1920,17.5,72800,85,611,852,80
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163531200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,55000.0,51.19,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,455000,1,1,3,5,1,NA,172,41,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,2242,82.02,72800,166,793,1269,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163572100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,1,2,155000.0,69.44,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,215000,1,1,3,5,1,NA,56,>60%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,1,1,6,,,,,1,,,,7106,12.47,72800,77,1490,1973,57
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163524700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,65000.0,97.0,5.5,-1.086,2,0.0,NA,0.0,3267.35,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,47,20%-<30%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,7,,,,10,,,,3768,98.33,72800,77,1030,1604,68
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163568300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,65000.0,73.82,6.74,0.95,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,235000,1,1,3,5,1,NA,91,37,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4259,37.1,72800,103,855,1584,60
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163572700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,35000.0,30.0,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,1,NA,87,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,4624,23.96,72800,96,1429,1753,64
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163590401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,25000.0,21.85,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,375000,1,1,3,5,1,NA,71,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,3,6,,,7844,17.11,72800,166,2343,2828,23
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163596200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,55000.0,28.85,6.74,1.61,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,415000,1,1,3,5,1,NA,242,<20%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4321,11.9,72800,215,1490,1551,46
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163568900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,135000.0,95.0,7.0,0.333,2,0.0,NA,0.0,1808.84,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,48,47,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,7,,,,10,,,,2697,25.4,72800,96,1076,1328,36
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163560400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,31,1,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,65,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,6471,13.66,72800,191,2184,2332,39
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163558500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,75000.0,29.17,6.74,0.385,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,56,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,3863,12.06,72800,149,1276,1320,62
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163550700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,4,2,2,1,2,105000.0,55.8,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,505000,1,1,3,5,1,NA,135,<20%,9,8,2,,,,,2,,,,,2,2,1,5,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,3,,,,5817,9.61,72800,219,1787,1867,76
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163515400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,1,4,2,2,1,2,65000.0,40.07,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,505000,1,1,3,5,2,NA,54,>60%,8,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,1358,45.43,72800,242,452,504,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163542500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Female,3,0,2,1,2,1,2,1,2,105000.0,56.7,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,175000,1,1,3,5,1,NA,41,50%-60%,8,10,2,,,,,5,,,,,2,4,1,3,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,3,,,,2475,96.77,72800,92,583,983,80
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163536900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,1,1,2,2,2,45000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,55000,1,1,3,5,1,NA,76,20%-<30%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,7,,,,,3,9,,,3374,98.61,72800,73,597,1256,70
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163570900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,2,25000.0,35.71,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,75000,1,1,3,5,1,NA,40,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,2560,90.47,72800,74,560,1068,65
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163550800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,2,1,2,1,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,352,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,1635,13.88,72800,300,578,646,68
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163535800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,2,35000.0,27.27,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,115000,1,1,3,5,1,NA,80,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,3944,96.68,72800,41,866,1776,72
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163551200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,35000.0,11.15,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,265000,1,1,3,5,1,NA,80,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,3982,24.79,72800,190,1313,1474,70
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163569500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,25000.0,82.41,6.74,3.14,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,285000,1,1,3,5,1,NA,96,42,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2791,14.8,72800,85,1049,1177,64
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163584200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,25000.0,62.03,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,215000,1,1,3,5,1,NA,130,50%-60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,3619,44.85,72800,108,747,1088,56
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163568300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,1,105000.0,101.77,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,215000,1,1,3,5,1,NA,180,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,4,,,,4259,37.1,72800,103,855,1584,60
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163554900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,1,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,61,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,3352,65.36,72800,118,964,1224,63
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163556700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,1,155000.0,75.0,7.5,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,3,3,5,1,NA,360,<20%,9,1,2,,,,,2,,,,,2,2,21,,,,,21,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,7,,,,10,,,,2680,14.29,72800,160,840,928,44
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163550200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,175000.0,80.11,5.74,1.585,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,575000,1,1,3,5,1,NA,180,36,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4109,21.47,72800,176,1082,1841,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163574100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Sex Not Available,3,0,2,1,2,1,2,1,2,25000.0,13.89,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,40,20%-<30%,8,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,4875,14.34,72800,67,732,1113,63
